"ID_DISCENTE,""ANO_NASCIMENTO"",""PERIODO_INGRESSO"",""TIPO_INGRESSO"",""PERIODO_LETIVO"",""CAMPUS"",""CD_INEP"",""CURSO"",""CARGA_HORARIA_CURSO"",""TURNO"",""MODALIDADE"",""COTAS"",""ESCOLA_PUBLICA"",""BLS_ASSIST"",""DS_TP_SIT_ACAD"",""MONITOR_PROGRAD"",""SEXO"",""COR"",""NACIONALIDADE"",""CIDADE_NAT"",""UF_NAT"",""DEFIC"",""MOB_ACAD"",""TIPO_MOB_ACAD"",""IES_DEST"",""TIPO_MOB_ACAD_INTERNAC"",""PAIS_DEST"""
"309001,1997,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,PARDA,BRA,ITAPISSUMA,PE,NÃƒO,NÃƒO,,,,"
"309001,1997,""2017.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,PARDA,BRA,ITAPISSUMA,PE,NÃƒO,NÃƒO,,,,"
"309004,1993,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RIO DE JANEIRO,RJ,NÃƒO,NÃƒO,,,,"
"309232,1998,""2017.1"",SISU,""2020.1"",AGRESTE,1321439,COMUNICAÃ‡ÃƒO SOCIAL - CAA,3030,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"309709,1998,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"309709,1998,""2017.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"309767,1996,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,1192307,EDUCAÃ‡ÃƒO FÃSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"309767,1996,""2017.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,1192307,EDUCAÃ‡ÃƒO FÃSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"253167,1994,""2017.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,TARDE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,PAULISTA,PE,NÃƒO,NÃƒO,,,,"
"309962,1999,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,33784,PUBLICIDADE E PROPAGANDA,2820,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"309962,1999,""2017.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,33784,PUBLICIDADE E PROPAGANDA,2820,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"274776,1992,""2017.2"",SISU,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,GLORIA DO GOITA,PE,NÃƒO,NÃƒO,,,,"
"274776,1992,""2017.2"",SISU,""2020.2"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,GLORIA DO GOITA,PE,NÃƒO,NÃƒO,,,,"
"311068,1998,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,LIMOEIRO,PE,NÃƒO,NÃƒO,,,,"
"311068,1998,""2017.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,LIMOEIRO,PE,NÃƒO,NÃƒO,,,,"
"304535,1999,""2017.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13601,MEDICINA,7000,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,SAO LUIS,MA,NÃƒO,NÃƒO,,,,"
"304535,1999,""2017.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13601,MEDICINA,7000,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,BRANCA,BRA,SAO LUIS,MA,NÃƒO,NÃƒO,,,,"
"311225,1998,""2017.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13601,MEDICINA,7000,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"311225,1998,""2017.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13601,MEDICINA,7000,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"311585,1994,""2017.2"",TRANSFERENCIA EXTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÃ”NICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,,,NÃƒO,NÃƒO,,,,"
"311585,1994,""2017.2"",TRANSFERENCIA EXTERNA,""2020.2"",REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÃ”NICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,,,NÃƒO,NÃƒO,,,,"
"222922,1984,""2017.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,1137846,MATEMÃTICA-EAD,3020,INTEGRAL,ENSINO A DISTANCIA,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"222922,1984,""2017.2"",VESTIBULAR,""2020.2"",REITOR JOAQUIM AMAZONAS,1137846,MATEMÃTICA-EAD,3020,INTEGRAL,ENSINO A DISTANCIA,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"316052,1997,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13589,FÃSICA - BACHARELADO,2560,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"316055,1999,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13610,ARQUITETURA E URBANISMO,3915,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"316055,1999,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13610,ARQUITETURA E URBANISMO,3915,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"274537,1992,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"274537,1992,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"265896,1995,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13617,FÃSICA - LICENCIATURA,2530,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"316483,2000,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13575,CIÃŠNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,ARCOVERDE,PE,NÃƒO,NÃƒO,,,,"
"316483,2000,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13575,CIÃŠNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,ARCOVERDE,PE,NÃƒO,NÃƒO,,,,"
"316538,1997,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,52231,GEOGRAFIA - LICENCIATURA,2520,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"316538,1997,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,52231,GEOGRAFIA - LICENCIATURA,2520,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"303909,1984,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,LIMOEIRO,PE,NÃƒO,NÃƒO,,,,"
"303909,1984,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,LIMOEIRO,PE,NÃƒO,NÃƒO,,,,"
"316674,1985,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,JUNDIAI,SP,NÃƒO,NÃƒO,,,,"
"316674,1985,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,JUNDIAI,SP,NÃƒO,NÃƒO,,,,"
"316676,1995,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,29483,JORNALISMO,2760,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,TORITAMA,PE,SIM,NÃƒO,,,,"
"316676,1995,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,29483,JORNALISMO,2760,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,TORITAMA,PE,SIM,NÃƒO,,,,"
"316928,1979,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"316928,1979,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"317062,1998,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,1136141,ENGENHARIA DE MATERIAIS,3705,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"317062,1998,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,1136141,ENGENHARIA DE MATERIAIS,3705,INTEGRAL,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"281078,1996,""2018.1"",SISU,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"317227,2000,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÃ‚NICA,3690,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"317227,2000,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÃ‚NICA,3690,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"317359,2000,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13575,CIÃŠNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"317359,2000,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13575,CIÃŠNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"317384,1999,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,20889,CIÃŠNCIAS BIOLÃ“GICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PARDA,BRA,PAUDALHO,PE,NÃƒO,NÃƒO,,,,"
"317384,1999,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,20889,CIÃŠNCIAS BIOLÃ“GICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,M,PARDA,BRA,PAUDALHO,PE,NÃƒO,NÃƒO,,,,"
"317538,2000,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÃ”NICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,SANTAREM,PA,NÃƒO,NÃƒO,,,,"
"317538,2000,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÃ”NICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,SANTAREM,PA,NÃƒO,NÃƒO,,,,"
"317691,2000,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,20889,CIÃŠNCIAS BIOLÃ“GICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"317691,2000,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,20889,CIÃŠNCIAS BIOLÃ“GICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"317696,2001,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13593,QUÃMICA INDUSTRIAL,2925,NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,PAULISTA,PE,NÃƒO,NÃƒO,,,,"
"317696,2001,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13593,QUÃMICA INDUSTRIAL,2925,NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,PAULISTA,PE,NÃƒO,NÃƒO,,,,"
"317985,1999,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,117386,GESTÃƒO DA INFORMAÃ‡ÃƒO,2790,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"317985,1999,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,117386,GESTÃƒO DA INFORMAÃ‡ÃƒO,2790,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"318122,1999,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,44992,CIÃŠNCIAS BIOLÃ“GICAS - BACHARELADO,2835,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,XEXEU,PE,NÃƒO,NÃƒO,,,,"
"343580,1999,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,44992,CIÃŠNCIAS BIOLÃ“GICAS - BACHARELADO,2835,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PRETA,BRA,XEXEU,PE,NÃƒO,NÃƒO,,,,"
"297181,1995,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13594,ESTATÃSTICA,2580,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,ARCOVERDE,PE,NÃƒO,NÃƒO,,,,"
"318875,1998,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13589,FÃSICA - BACHARELADO,2560,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"249266,1985,""2018.1"",SISU,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"49772,1985,""2018.1"",SISU,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PARDA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"319051,1997,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,RIO DE JANEIRO,RJ,NÃƒO,NÃƒO,,,,"
"319051,1997,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,MANHA,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,PARDA,BRA,RIO DE JANEIRO,RJ,NÃƒO,NÃƒO,,,,"
"319330,1995,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"319330,1995,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"319440,1997,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,SAO VICENTE FERRER,PE,NÃƒO,NÃƒO,,,,"
"319440,1997,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,SAO VICENTE FERRER,PE,NÃƒO,NÃƒO,,,,"
"319445,1993,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,44950,LETRAS FRANCÃŠS - LICENCIATURA,3150,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"319445,1993,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,44950,LETRAS FRANCÃŠS - LICENCIATURA,3150,TARDE,PRESENCIAL,L2,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"274017,1995,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"320356,1999,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13576,DIREITO,3300,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RIO DE JANEIRO,RJ,NÃƒO,NÃƒO,,,,"
"320356,1999,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13576,DIREITO,3300,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,RIO DE JANEIRO,RJ,NÃƒO,NÃƒO,,,,"
"320468,1998,""2018.2"",SISU,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,NOITE,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,BEZERROS,PE,NÃƒO,NÃƒO,,,,"
"320468,1998,""2018.2"",SISU,""2020.2"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,NOITE,PRESENCIAL,L1,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,BEZERROS,PE,NÃƒO,NÃƒO,,,,"
"320940,1998,""2018.1"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13591,QUÃMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"320940,1998,""2018.1"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,13591,QUÃMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,BRANCA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"320955,1996,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"321273,1999,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,20889,CIÃŠNCIAS BIOLÃ“GICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"321314,1976,""2018.2"",SISU,""2020.1"",REITOR JOAQUIM AMAZONAS,58852,CIÃŠNCIAS BIOLÃ“GICAS- ÃŠNFASE C. AMBIENTAIS,2880,TARDE/NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,SIRINHAEM,PE,NÃƒO,NÃƒO,,,,"
"321314,1976,""2018.2"",SISU,""2020.2"",REITOR JOAQUIM AMAZONAS,58852,CIÃŠNCIAS BIOLÃ“GICAS- ÃŠNFASE C. AMBIENTAIS,2880,TARDE/NOITE,PRESENCIAL,L5,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,SIRINHAEM,PE,NÃƒO,NÃƒO,,,,"
"321458,2000,""2018.2"",SISU,""2020.1"",VITORIA,101140,CIÃŠNCIAS BIOLÃ“GICAS - CAV,3120,NOITE,PRESENCIAL,L6,NÃƒO INFORMADO,NÃƒO,MATRICULADO,NÃƒO,F,PARDA,BRA,CARPINA,PE,NÃƒO,NÃƒO,,,,"
